id,lat,long
4859,-20.7377822,-46.753897
4860,-29.6804676,-49.9931417
4861,-19.9351986,-43.9424863
4862,-23.7009674,-49.4099344
4863,-21.1826288,-45.0606564
4864,-15.4676289,-58.3560477
4865,-22.465093,-48.5487624
4866,-19.9328236,-43.9693028
4867,-11.7311142,-49.0652973
4868,-20.4655458,-54.6286897
4869,-22.8414758,-43.2799496
4870,-22.1693309,-52.7270122
4871,-19.9245695,-43.931785
4872,-20.6356562,-43.7812014
4873,-19.9419696,-43.9263894
4874,-22.1190681,-51.3863505
4875,-18.9516236,-48.320213
4876,-17.1612384,-46.9405407
4877,-15.8237463,-48.1033046
4878,-21.5199439,-51.5729142
4879,-22.6430802,-46.9562843
4880,-18.1751135,-47.9465612
4881,-20.783345,-47.0854991
4882,-19.2763537,-48.9309061
4883,-20.7373727,-40.6990354
4884,-29.5114074,-51.9950706
4885,-20.7895236,-48.3292212
4886,-4.0698012,-38.3472345
4887,-22.1468752,-51.2512498
4888,-20.4848491,-44.7255606
4889,-22.8135987,-47.6713623
4890,-22.0001192,-50.3956178
4891,-21.9355147,-48.0057895
4892,-12.7515188,-60.124275
4893,-21.7767796,-43.3584251
4894,-22.8719587,-43.7776887
4895,-20.3222878,-40.3764667
4896,-22.9214586,-43.0716744
4897,-19.7382257,-40.6586836
4898,-19.8402868,-43.9162519
4899,-16.7208707,-43.8595605
4900,-20.8021482,-49.1362068
4901,-20.3486376,-40.2967359
4902,-19.6576017,-43.2321912
4903,-29.6161365,-52.7295666
4904,-23.2148354,-50.830499
4905,-18.1248724,-47.8995838
4906,-5.212083,-40.704082
4907,-16.3596991,-49.3044253
4908,-23.5587916,-46.5375874
4909,-19.9201021,-43.9430822
4910,-18.8556112,-41.9450679
4911,-19.9246751,-46.8226374
4912,-20.3575774,-40.362442
4913,-21.8486224,-47.2557498
4914,-21.1142172,-49.0236717
4915,-22.9023405,-43.5546865
4916,-22.9492406,-43.049839
4917,-19.7597682,-47.9490348
4918,-21.8887355,-45.5334041
4919,-24.00734,-46.4182868
4920,-21.3769647,-49.2092707
4921,-21.8887355,-45.5334041
4922,-16.6912895,-49.2530997
4923,-16.0955317,-49.3367707
4924,-18.8945654,-39.88528
4925,-12.5700023,-52.2132265
4926,-20.1602334,-42.5221329
4927,-29.1491021,-51.1553148
4928,-28.6623662,-51.7454974
4929,-24.937191,-50.0990642
4930,-16.295302,-48.944166
4931,-16.0955317,-49.3367707
4932,-25.4142659,-49.2607143
4933,-24.0985754,-52.1210073
4934,-26.6113932,-48.5714071
4935,-21.9376933,-48.0183834
4936,-22.023384,-44.9440332
4937,-9.9746071,-67.8728192
4938,-16.714071,-49.2651352
4939,-25.7749188,-53.445979
4940,-21.6069308,-48.3501824
4941,-16.7363671,-43.8715009
4942,-22.2141376,-42.415826
4943,-23.3226076,-45.9179936
4944,-30.034109,-51.2114934
4945,-15.8022785,-48.065504
4946,-19.9351986,-43.9424863
4947,-22.8160016,-47.6227768
4948,-16.3829257,-49.4872938
4949,-20.5385073,-47.4171821
4950,-18.5962371,-45.3465195
4951,-22.4994987,-48.7175792
4952,-22.7507667,-47.6535148
4953,-16.6509988,-49.2448663
4954,-22.5819114,-46.6850889
4955,-16.785695,-49.4161118
4956,-22.2933374,-44.9368638
4957,-19.933061,-44.084146
4958,-19.8783384,-43.957386
4959,-15.5887867,-38.9628822
4960,-25.9688744,-49.6503106
4961,-19.4675792,-42.5730176
4962,-7.1734294,-34.8437905
4963,-23.1993931,-47.304585
4964,-12.1538377,-57.9849899
4965,-19.4718421,-45.5995595
4966,-22.7096101,-43.2611858
4967,-13.6431716,-41.8422221
4968,-21.0332297,-51.2087619
4969,-21.1078887,-41.3634476
4970,-18.8909381,-48.2797982
4971,-19.2024862,-40.3375672
4972,-19.9550829,-44.0377656
4973,-20.3799524,-40.400595
4974,-22.930179,-46.31454
4975,-21.3827686,-42.6905001
4976,-21.416446,-45.8713609
4977,-22.933131,-47.1094174
4978,-22.0830867,-45.7531486
4979,-20.5208255,-47.4061592
4980,-20.0889758,-51.1029764
4981,-23.959967,-46.3408801
4982,-23.5992577,-51.5766799
4983,-20.4412812,-48.011341
4984,-19.7370771,-45.2636219
4985,-31.3309892,-54.1065866
4986,-22.4419202,-51.390941
4987,-21.2849042,-47.2826477
4988,-19.8362984,-43.1541206
4989,-15.4676289,-58.3560477
4990,-22.9566015,-47.5882499
4991,-27.8166239,-50.3281603
4992,-21.0531724,-45.1332934
4993,-22.9047291,-43.1753215
4994,-22.9400874,-43.3373112
4995,-24.1262619,-46.7852164
4996,-24.7579957,-48.5049247
4997,-22.3228452,-49.0716102
4998,-25.5889845,-49.3386679
4999,-21.1995841,-47.7828813
5000,-16.7003762,-43.8517975
5001,-21.4325689,-49.9399407
5002,-18.1708135,-47.9461854
5003,-16.1850156,-50.6416663
5004,-16.687561,-49.333594
5005,-22.8032504,-43.0132641
5006,-19.9990292,-44.4463527
5007,-22.8295148,-43.0631924
5008,-21.7548665,-41.3262223
5009,-19.9346535,-43.9329484
5010,-22.1047173,-48.6890776
5011,-22.7332944,-43.4506335
5012,-17.7894412,-50.9354742
5013,-22.9708156,-47.1015186
5014,-19.8946725,-43.97109
5015,-11.0003768,-49.0258262
5016,-22.3362288,-43.8373789
5017,-14.522578,-40.345042
5018,-22.2266018,-51.273079
5019,-22.6619594,-50.4062732
5020,-13.0040924,-38.504701
5021,-23.1536044,-46.9641162
5022,-4.5583024,-41.4210894
5023,-22.1872723,-49.9559163
5024,-20.072548,-44.60607
5025,-19.4503089,-43.1001304
5026,-14.7858921,-39.2868886
5027,-19.971502,-43.9383134
5028,-16.328623,-48.9530362
5029,-22.3247892,-50.9185488
5030,-11.5975321,-39.0189264
5031,-7.2185696,-35.8852393
5032,-15.4676289,-58.3560477
5033,-20.3681935,-40.3809284
5034,-19.9696468,-43.9490428
5035,-19.4450863,-51.4210709
5036,-19.9769933,-43.9746643
5037,-19.9218063,-44.0062252
5038,-19.9290726,-43.9281786
5039,-19.8572346,-44.9749139
5040,-22.7532122,-47.4122826
5041,-11.2743415,-37.7888932
5042,-22.9996236,-43.3596138
5043,-18.8595444,-41.9481675
5044,-15.1470778,-42.8664853
5045,-21.2173561,-42.5301587
5046,-21.266667,-43.383333
5047,-18.4222346,-49.230936
5048,-21.885981,-54.15588
5049,-18.9981304,-45.969758
5050,-14.1923264,-54.208881
5051,-22.6240389,-47.0966978
5052,-21.0304525,-48.770021
5053,-21.457537,-45.222446
5054,-19.8828602,-44.0169394
5055,-22.9031457,-43.1214108
5056,-23.9464562,-46.2941384
5057,-18.7103487,-42.8367693
5058,-22.7663634,-43.3348977
5059,-19.9380491,-44.05817
5060,-16.101763,-48.4577795
5061,-22.2294459,-43.0912689
5062,-21.0261793,-41.6533546
5063,-27.638311,-54.339075
5064,-19.3223209,-49.2451816
5065,-7.6416372,-41.8799408
5066,-18.6061895,-43.3756243
5067,-23.2385177,-47.5472784
5068,-22.2374628,-42.5203094
5069,-19.9431642,-43.947851
5070,-19.4635598,-44.2431628
5071,-21.2580424,-48.3190278
5072,-20.4874771,-54.5683799
5073,-22.7084007,-47.6602824
5074,-22.0830867,-45.7531486
5075,-5.851538,-35.2068291
5076,-21.3471428,-46.6085104
5077,-16.7116909,-49.3012561
5078,-27.196125,-52.1925206
5079,-22.8969113,-43.2799496
5080,-20.3448062,-40.3267272
5081,-20.4105527,-42.8930178
5082,-21.6030425,-48.3757424
5083,-7.7058472,-48.9605972
5084,-29.9838459,-51.1977605
5085,-22.8833673,-43.3729033
5086,-29.0517968,-51.229914
5087,-22.1914736,-43.2713974
5088,-23.5839878,-46.7171858
5089,-15.7943865,-49.5550954
5090,-22.9104046,-43.1086818
5091,-4.7607546,-42.5680403
5092,-29.5713588,-52.1058566
5093,-5.25,-36.35
5094,-22.9768172,-43.1898495
5095,-29.7063946,-53.8558008
5096,-13.880998,-40.0677953
5097,-2.5144511,-44.3071408
5098,-5.0789551,-42.807716
5099,-16.6869506,-49.2695703
5100,-22.8894478,-43.1188117
5101,-22.3774212,-46.1547743
5102,-21.4711693,-47.0266848
5103,-16.6929525,-44.3587591
5104,-21.185586,-47.8075482
5105,-21.6678606,-48.9620319
5106,-21.3252533,-42.0519496
5107,-22.7663634,-43.3348977
5108,-15.7531789,-48.3078624
5109,-22.5091184,-43.1753208
5110,-23.0534845,-49.1613382
5111,-20.1746622,-40.2558722
5112,-23.7009674,-49.4099344
5113,-15.1470778,-42.8664853
5114,-19.941715,-44.0449015
5115,-19.7296609,-50.1974165
5116,-18.7314651,-40.8347776
5117,-28.1652568,-52.1742459
5118,0.2619011,-60.9540073
5119,-18.8581812,-41.9487875
5120,-15.8188867,-48.1101298
5121,-22.8306824,-43.0917049
5122,-20.5807562,-49.6095685
5123,-19.8496561,-43.9240046
5124,-22.8811081,-43.4428062
5125,-20.711103,-46.6053924
5126,-21.166912,-44.7580356
5127,-20.981893,-48.8365452
5128,-19.751929,-44.0891994
5129,-21.7528764,-50.8872954
5130,-20.1252064,-44.8634086
5131,-18.8598894,-41.9475478
5132,-22.7711727,-46.5933719
5133,-23.452105,-49.4107103
5134,-20.4655458,-54.6286897
5135,-22.9322296,-43.242477
5136,-5.9705662,-36.074486
5137,-21.5388352,-43.0089213
5138,-20.4395113,-40.7536828
5139,-20.4227904,-40.3254519
5140,-20.4646124,-54.6088109
5141,-27.8644921,-48.6063175
5142,-12.0569,-39.7156302
5143,-23.5795137,-47.9985512
5144,-20.1951408,-40.2724774
5145,-29.1902046,-51.5295439
5146,-19.8827075,-43.9603658
5147,-6.9283604,-38.5046369
5148,-19.9643671,-43.9693028
5149,-21.4117096,-41.7596495
5150,-23.2148354,-50.830499
5151,-7.0652694,-34.8389608
5152,-25.4860503,-49.3272514
5153,-22.2933374,-44.9368638
5154,-21.1855322,-43.3101484
5155,-9.5444379,-57.4510629
5156,-23.0118164,-43.4710758
5157,-23.4340552,-45.927782
5158,-23.0012614,-47.4595348
5159,-22.3362288,-43.8373789
5160,-25.4116211,-49.2759056
5161,-19.9289234,-43.9299664
5162,-21.8984073,-52.1490961
5163,-11.8597993,-55.5004815
5164,-20.0544252,-40.5517328
5165,-23.231305,-45.8286187
5166,-20.4750917,-42.4822765
5167,-22.8151624,-42.9824316
5168,-22.1872723,-49.9559163
5169,-21.5937603,-50.5994738
5170,-15.79211,-47.897751
5171,-21.7024449,-43.4206467
5172,-20.7197275,-46.6102146
5173,-8.2547089,-35.6961978
5174,-21.6678606,-48.9620319
5175,-21.4093762,-48.5489433
5176,-18.9981304,-45.969758
5177,-23.7367077,-51.9811834
5178,-23.0867416,-47.2179026
5179,-13.0648452,-60.7690135
5180,-28.67896,-49.3716613
5181,-22.9277881,-43.2485228
5182,-19.2816932,-44.4089915
5183,-22.0286938,-47.8995646
5184,-28.2588738,-52.4312318
5185,-15.79211,-47.897751
5186,-23.6904332,-46.5541065
5187,-15.8950326,-48.1474395
5188,-22.3427672,-42.5123371
5189,-21.7753104,-43.3789328
5190,-21.407415,-50.4724324
5191,-20.2722114,-50.5491465
5192,-22.5065407,-45.2930152
5193,-19.9287585,-44.126325
5194,-29.5045371,-50.9819156
5195,-19.2816932,-44.4089915
5196,-21.2280888,-43.7729037
5197,-16.0561682,-48.0295221
5198,-20.5014533,-55.8969621
5199,-22.9622752,-43.2116329
5200,-19.9522878,-43.9329484
5201,-23.2072792,-46.8931368
5202,-20.3137548,-50.5472203
5203,-10.7322791,-37.8144627
5204,-20.3357324,-40.3853895
5205,-20.846427,-41.1382455
5206,-16.7237147,-49.111473
5207,-16.8155981,-49.2968186
5208,-20.4412812,-48.011341
5209,-21.9761529,-51.6520669
5210,-22.8135937,-50.7910991
5211,-15.5235586,-54.2288612
5212,-23.104726,-47.2179022
5213,-15.8390856,-48.0530718
5214,-22.6783717,-43.2455008
5215,-15.4676289,-58.3560477
5216,-23.3226076,-45.9179936
5217,-15.7994181,-47.9230572
5218,-22.0158512,-47.896474
5219,-23.1922124,-46.8798014
5220,-22.3403632,-43.1262588
5221,-3.0724057,-40.3496894
5222,-17.3764247,-48.3172092
5223,-19.5584041,-44.050152
5224,-22.8603346,-43.2569862
5225,-21.7720677,-46.4107562
5226,-16.6388677,-49.2721038
5227,-19.9246087,-44.0615532
5228,-16.6826913,-52.3338679
5229,-15.5514302,-47.330779
5230,-20.0676786,-43.3964121
5231,-23.1352557,-47.2410916
5232,-23.6246955,-46.5475112
5233,-22.428897,-48.1641632
5234,-7.2202515,-35.8832574
5235,-20.0214578,-44.0288412
5236,-19.2024862,-40.3375672
5237,-19.8603404,-43.9102875
5238,-21.9358877,-48.0052965
5239,-19.8752396,-43.9978904
5240,-21.7286336,-43.351792
5241,-24.6960428,-53.1680946
5242,-23.1840957,-47.7613322
5243,-23.2288284,-47.9504714
5244,-20.2709009,-50.5472049
5245,-19.7756698,-44.026461
5246,-29.1499091,-54.7221758
5247,-7.9551224,-43.6759049
5248,-20.7208878,-46.5981597
5249,-23.1061972,-45.7082884
5250,-22.7663634,-43.3348977
5251,-16.8211654,-49.3075954
5252,-22.9409149,-43.1777428
5253,-14.9060656,-42.8112104
5254,-23.4394367,-45.0661951
5255,-21.7487498,-41.3636182
5256,-23.959967,-46.3408801
5257,-20.0027815,-43.9710901
5258,-22.9827298,-43.2176829
5259,-5.5401872,-37.6599483
5260,-22.9558352,-43.1777432
5261,-19.8532075,-43.89776
5262,-20.0632708,-47.6653853
5263,-22.8966998,-47.0522202
5264,-21.7933045,-46.5620116
5265,-22.5840807,-42.0478358
5266,-27.9478484,-54.7528954
5267,-16.6572608,-49.1834716
5268,-22.8795419,-47.0503964
5269,-22.7584986,-43.4482254
5270,-23.5426745,-46.6489961
5271,-18.0085692,-50.3170236
5272,-18.7314651,-40.8347776
5273,-22.9020035,-47.238651
5274,-22.7540607,-47.3510206
5275,-20.193231,-49.0693504
5276,-22.6557123,-50.4075643
5277,-21.8239264,-45.4004462
5278,-18.1537088,-47.9230604
5279,-22.1268788,-48.533849
5280,-22.9145267,-43.0607682
5281,-18.8752179,-41.9754338
5282,-21.8833968,-51.8946034
5283,-27.8456423,-54.1925524
5284,-6.865236,-35.6642155
5285,-19.534475,-40.6296081
5286,-22.9214152,-43.2261506
5287,-30.2468769,-51.8738082
5288,-20.174904,-40.2219996
5289,-17.569499,-54.7406883
5290,-22.2914106,-49.5559392
5291,-22.7663634,-43.3348977
5292,-22.911014,-43.2055975
5293,-13.9468358,-39.6724573
5294,-13.9902905,-39.8924181
5295,-22.8814569,-42.0224987
5296,-21.4373946,-45.5536608
5297,-22.5450446,-43.9110411
5298,-20.340807,-40.3873014
5299,-22.9349916,-47.0759505
5300,-15.868348,-47.963885
5301,-22.7796875,-47.3163242
5302,-23.9426854,-46.2935379
5303,-27.2473242,-49.8012071
5304,-29.3859078,-51.0829776
5305,-21.7548665,-41.3262223
5306,-22.1749442,-47.380447
5307,-29.557967,-51.6031259
5308,-16.1045791,-47.9737873
5309,-22.9845686,-43.2061874
5310,-22.2326724,-49.9802786
5311,-21.7915978,-43.3921967
5312,-19.9245695,-43.931785
5313,-15.9224663,-50.1379024
5314,-21.4117096,-41.7596495
5315,-22.9046095,-43.1117128
5316,-25.0921773,-50.1723151
5317,-19.523515,-42.0397598
5318,-22.7980462,-50.25796
5319,-23.416667,-54.65
5320,-20.2460935,-41.5431133
5321,-22.7663634,-43.3348977
5322,-20.1054098,-49.9662238
5323,-16.1031536,-49.3354968
5324,-19.7890656,-42.1436848
5325,-22.8720249,-46.7974446
5326,-19.9906846,-43.8555914
5327,-22.911014,-43.2055975
5328,-22.1547802,-46.8071859
5329,-22.9580784,-46.5397335
5330,-15.8668805,-47.960172
5331,-21.2110225,-48.7065396
5332,-22.75749,-43.7045894
5333,-19.4448461,-42.5491212
5334,-22.4164911,-54.2376863
5335,-19.9248598,-43.9257002
5336,-18.9524654,-49.470759
5337,-5.212083,-40.704082
5338,-14.5668417,-42.9361267
5339,-18.2136245,-42.503774
5340,-23.6256968,-46.6610776
5341,-7.8515597,-35.2505577
5342,-15.5559863,-49.9463061
5343,-6.7346949,-35.5174272
5344,-21.7782966,-48.5592808
5345,-22.7827339,-42.9684523
5346,-20.4380544,-48.0147349
5347,-21.185586,-47.8075482
5348,-19.8725316,-43.980025
5349,-19.6508386,-44.0310899
5350,-22.7796875,-47.3163242
5351,-20.3459777,-40.3484138
5352,-16.6712251,-49.3152032
5353,-23.0231211,-45.5599902
5354,-29.9838459,-51.1977605
5355,-22.3397829,-53.718051
5356,-22.9026926,-43.1795591
5357,-18.7532355,-50.9349105
5358,-25.1033828,-51.0539062
5359,-18.7103487,-42.8367693
5360,-22.5914329,-46.5302445
5361,-18.8358194,-41.986585
5362,-6.7510509,-35.6333491
5363,-18.9489888,-51.9088121
5364,-10.7909259,-65.332216
5365,-20.1678326,-42.0978717
5366,-8.085295,-34.9106869
5367,-22.0830867,-45.7531486
5368,-16.7739486,-49.3418401
5369,-22.8591903,-47.0497877
5370,-22.2753447,-51.500472
5371,-18.9486141,-46.2081204
5372,-22.770424,-42.3723528
5373,-22.7663634,-43.3348977
5374,-25.4869888,-54.5135915
5375,-19.9768439,-44.0193195
5376,-19.7429986,-47.927386
5377,-22.9047148,-43.1777432
5378,-18.1702587,-40.0349885
5379,-20.8525117,-49.6313819
5380,-23.4841379,-47.4367844
5381,-24.3001218,-46.989734
5382,-26.8498194,-52.4179258
5383,-14.7756349,-39.2784818
5384,-22.8844186,-46.4200849
5385,-22.9533559,-43.1898486
5386,-22.8050175,-43.3668726
5387,-29.5884977,-50.7626686
5388,-20.7917655,-49.3977005
5389,-21.217904,-43.7730295
5390,-5.802435,-35.2155338
5391,-16.6974504,-49.2892146
5392,-22.7663634,-43.3348977
5393,-23.9532507,-46.277677
5394,-24.4618431,-47.8279962
5395,-6.3489502,-36.1979764
5396,-16.2860292,-48.9580767
5397,-16.2977837,-48.9593374
5398,-23.572939,-46.6758325
5399,-18.1669013,-47.9502729
5400,-17.393597,-44.9112937
5401,-20.3618346,-40.299286
5402,-16.6120086,-49.3431083
5403,-22.7569483,-43.4668846
5404,-19.8796346,-44.0121778
5405,-14.0842425,-46.3552783
5406,-20.3294224,-40.3904879
5407,-20.3436091,-40.3834778
5408,-4.2402775,-44.7911587
5409,-23.2822524,-45.5334973
5410,-20.340807,-40.3873014
5411,-22.1859042,-47.3890166
5412,-20.3227055,-40.348414
5413,-20.58019,-41.148901
5414,-17.743138,-48.6427038
5415,-15.7531789,-48.3078624
5416,-19.7466585,-47.9409928
5417,-19.878762,-47.8625785
5418,-21.4093762,-48.5489433
5419,-6.6883868,-36.657978
5420,-19.2949183,-43.9559313
5421,-22.1326984,-42.4748574
5422,-22.8079183,-43.3759185
5423,-18.8867261,-48.2822882
5424,-22.661949,-50.413377
5425,-22.288619,-44.868206
5426,-12.5256002,-39.1791385
5427,-20.6515268,-42.850991
5428,-25.8935564,-50.4588058
5429,-22.2392179,-49.7705969
5430,-15.4676289,-58.3560477
5431,-21.8486224,-47.2557498
5432,-14.543108,-49.1595168
5433,-22.8455114,-43.7609375
5434,-16.7031651,-43.8434361
5435,-20.1037894,-50.9141812
5436,-19.7895524,-42.1455377
5437,-18.7801089,-46.2799636
5438,-20.4412812,-48.011341
5439,-23.572939,-46.6758325
5440,-22.815503,-47.2502485
5441,-21.3252533,-42.0519496
5442,-24.1727241,-47.3613129
5443,-22.9836122,-43.2073977
5444,-16.6625179,-49.2113132
5445,-21.2399347,-43.7764925
5446,-15.3372043,-43.6857725
5447,-15.2356192,-59.3325604
5448,-23.1150974,-46.5529787
5449,-20.5937223,-40.5460108
5450,-21.6022544,-41.7653752
5451,-23.1511337,-46.873741
5452,-19.9919819,-44.0115825
5453,-8.7709751,-36.0261373
5454,-22.0830867,-45.7531486
5455,-23.004353,-46.8428443
5456,-23.0012614,-47.4595348
5457,-19.6954649,-43.9207061
5458,-16.7914262,-49.27844
5459,-10.3716856,-62.9205918
5460,-16.7112043,-49.2410668
5461,-19.9235626,-43.9269859
5462,-12.7942382,-38.427575
5463,-19.7382257,-40.6586836
5464,-20.8021482,-49.1362068
5465,-19.5947296,-46.9416596
5466,-26.7274816,-53.0405199
5467,-29.413313,-52.9895099
5468,-19.9821321,-43.9984858
5469,-13.7,-39.2
5470,-21.7617389,-43.3517925
5471,-19.8701338,-44.0062251
5472,-18.8945654,-39.88528
5473,-22.4287775,-47.7046036
5474,-24.0613473,-46.5529243
5475,-18.8827104,-41.9357658
5476,-20.8730463,-47.5849493
5477,-22.6744849,-43.2642391
5478,-23.1922124,-46.8798014
5479,-20.6515268,-42.850991
5480,-5.7922206,-35.3080974
5481,-9.5707933,-56.2551338
5482,-29.8902627,-50.9830572
5483,-22.9067448,-43.3566184
5484,-18.7314651,-40.8347776
5485,-22.1200026,-51.3896311
5486,-22.9047148,-43.1777432
5487,-22.9533559,-43.1898486
5488,-22.9189594,-43.3029023
5489,-20.2848774,-50.2515083
5490,-17.3764247,-48.3172092
5491,-22.8880135,-43.1220168
5492,-22.7341707,-47.3853435
5493,-16.7964688,-50.1625886
5494,-19.3747346,-42.156652
5495,-21.4665162,-46.7543983
5496,-17.393597,-44.9112937
5497,-15.8355581,-48.0555513
5498,-5.1188492,-37.5960704
5499,-21.3617658,-42.4716097
5500,-22.3507706,-46.9507623
5501,-19.9254694,-43.9347367
5502,-20.2677122,-50.5484994
5503,-21.163396,-47.8007614
5504,-23.0117072,-43.3053178
5505,-17.743138,-48.6427038
5506,-19.6849436,-46.1828594
5507,-20.2594819,-40.3330376
5508,-29.2892971,-51.8717393
5509,-6.1911942,-35.3578265
5510,-19.8648391,-44.025271
5511,-29.1499091,-54.7221758
5512,-22.7405673,-47.618459
5513,-19.79427,-43.9633426
5514,-27.8579323,-54.4537941
5515,-18.9025598,-48.27422
5516,-18.5882364,-46.5150586
5517,-21.2173561,-42.5301587
5518,-20.6716847,-40.700952
5519,-23.3432264,-52.1010344
5520,-21.1266094,-48.9946349
5521,-19.9143751,-43.9871717
5522,-21.407415,-50.4724324
5523,-21.2604032,-49.127373
5524,-12.6696802,-38.5480392
5525,-16.6181451,-51.08857
5526,-21.3020342,-50.3585065
5527,-21.185586,-47.8075482
5528,-19.9289962,-44.1180106
5529,-23.9679138,-46.3079175
5530,-23.660626,-46.5321178
5531,-20.9394179,-48.5037206
5532,-22.8665864,-51.3900089
5533,-22.8338408,-42.1449505
5534,-0.9420186,-47.1178763
5535,-16.785695,-49.4161118
5536,-20.69311,-51.0561559
5537,-21.4665162,-46.7543983
5538,-19.84156,-43.654915
5539,-15.8464423,-48.0388179
5540,-8.2633962,-49.3304732
5541,-7.2202515,-35.8832574
5542,-23.5416681,-46.7728549
5543,-16.6796052,-49.251833
5544,-22.4233398,-46.5367481
5545,-21.4093762,-48.5489433
5546,-29.8233639,-51.1533134
5547,-16.285108,-48.9713107
5548,-20.4412812,-48.011341
5549,-14.4731815,-48.4895562
5550,-25.3887065,-49.1695558
5551,-22.911014,-43.2055975
5552,-17.8006312,-43.3658452
5553,-18.1892416,-52.8528463
5554,-22.1183619,-45.506339
5555,-15.7531789,-48.3078624
5556,-22.3405412,-47.3266162
5557,-16.6944055,-49.2106794
5558,-20.3584536,-41.9583901
5559,-23.1352557,-47.2410916
5560,-19.7827411,-42.1356554
5561,-20.7962303,-43.3436137
5562,-15.4676289,-58.3560477
5563,-15.5559863,-49.9463061
5564,-20.4655458,-54.6286897
5565,-21.1402075,-47.9867871
5566,-22.7663634,-43.3348977
5567,-21.7109406,-46.2458555
5568,-19.8090296,-43.9669192
5569,-22.7927026,-47.0856777
5570,-18.8981899,-48.2947394
5571,-29.7989345,-53.993835
5572,-20.3575456,-40.3043936
5573,-20.340807,-40.3873014
5574,-19.8292404,-43.9317558
5575,-20.006046,-44.009797
5576,-20.0740967,-44.5766696
5577,-21.3546197,-46.1491729
5578,-20.4041416,-42.8905826
5579,-23.660626,-46.5321178
5580,-22.7980462,-50.25796
5581,-22.96097,-43.2279653
5582,-23.4968824,-46.8881798
5583,-19.9752287,-43.4011278
5584,-22.926796,-43.1771378
5585,-19.9246087,-44.0615532
5586,-19.9009008,-43.8917932
5587,-2.047455,-48.4560648
5588,-22.9071499,-43.5306477
5589,-17.393597,-44.9112937
5590,-19.6954649,-43.9207061
5591,-16.7579912,-49.276539
5592,-20.9293837,-50.1215169
5593,-22.7663634,-43.3348977
5594,-16.2006931,-50.3123602
5595,-18.9132952,-40.1145187
5596,-4.2313546,-44.7826438
5597,-22.8981221,-43.1807701
5598,-20.8021482,-49.1362068
5599,-20.4699084,-45.9753638
5600,-24.6749827,-53.7959639
5601,-17.7616909,-49.1379802
5602,-18.9210306,-48.2829107
5603,-14.543108,-49.1595168
5604,-22.3327787,-48.8071383
5605,-19.9704936,-44.131669
5606,-22.9344652,-43.1874284
5607,-21.5854541,-41.8265491
5608,-29.1655649,-51.1788033
5609,-20.6005093,-42.844246
5610,-4.574351,-44.5986817
5611,-21.6714422,-49.7543472
5612,-18.8561187,-41.9472273
5613,-22.4317192,-54.8140286
5614,-21.8139782,-45.9360836
5615,-20.4363801,-47.8254471
5616,-21.4011365,-50.0752941
5617,-23.5803013,-46.6581312
5618,-20.6433225,-40.4879077
5619,-23.4085919,-51.9633079
5620,-16.5761585,-41.504009
5621,-22.7663634,-43.3348977
5622,-23.0338625,-46.9828319
5623,-20.1364358,-45.3568627
5624,-20.2594819,-40.3330376
5625,-27.1372818,-52.0524128
5626,-20.3119566,-40.2986512
5627,-22.8622114,-47.0546586
5628,-9.0750489,-44.3572658
5629,-23.3226076,-45.9179936
5630,-25.6472874,-51.5269968
5631,-21.1853494,-47.8084666
5632,-21.5199439,-51.5729142
5633,-15.7437725,-43.0245856
5634,-16.1031536,-49.3354968
5635,-22.4087647,-47.5656094
5636,-20.9172651,-44.0708131
5637,-22.2922894,-46.0624937
5638,-18.8592932,-41.9512652
5639,-19.7657944,-47.9428486
5640,-27.5733004,-52.0288258
5641,-26.2538315,-53.5467194
5642,-28.6923989,-49.1011342
5643,-15.7537226,-51.0989261
5644,-22.465093,-48.5487624
5645,-22.8687632,-43.2469375
5646,-5.1849243,-48.7250983
5647,-12.952965,-38.4251206
5648,-22.5461197,-47.3884797
5649,-21.4665162,-46.7543983
5650,-22.8485126,-43.2696778
5651,-20.3502554,-41.8353506
5652,-23.9915334,-46.2773686
5653,-7.842914,-35.2535754
5654,-19.7869009,-43.9299672
5655,-19.7646096,-44.0897885
5656,-22.9285173,-47.3071388
5657,-30.4027917,-54.4494924
5658,-19.8888482,-43.9263897
5659,-28.1840895,-54.5331926
5660,-22.9031324,-43.1232289
5661,-22.770424,-42.3723528
5662,-15.7531789,-48.3078624
5663,-20.0586864,-44.1850621
5664,-22.984674,-43.2219166
5665,-16.7354458,-43.8422412
5666,-22.4101712,-42.9660206
5667,-23.5212826,-46.7049488
5668,-15.6571352,-56.1344786
5669,-20.7013987,-46.6167391
5670,-23.0299478,-45.5682531
5671,-5.7922206,-35.3080974
5672,-20.8669112,-47.9008767
5673,-25.7749188,-53.445979
5674,-29.2816214,-49.6892394
5675,-14.3857025,-41.8834507
5676,-20.8068062,-51.7176899
5677,-17.3943798,-48.598804
5678,-22.9111137,-43.172814
5679,-22.625671,-42.1484486
5680,-21.7933045,-46.5620116
5681,-21.0199254,-49.3913883
5682,-22.8393016,-43.3258443
5683,-18.8592932,-41.9512652
5684,-23.9669653,-46.3390817
5685,-20.6297372,-40.4796364
5686,-19.9240676,-43.9424865
5687,-5.8001632,-35.2223977
5688,-19.4181936,-42.5460184
5689,-6.8386889,-35.1365302
5690,-19.9377122,-43.9204263
5691,-22.8931819,-47.0649935
5692,-19.9661508,-43.9812164
5693,-20.3714858,-40.3911252
5694,-4.0435946,-40.9289484
